name,landmark,lat,long,user_created,user_saved
BOOMER'S PARADISE,Hotel,24.72729091,-81.03790317,,
CANGER RENTAL,Hotel,27.52874694,-82.73061174,,
CANGER RENTAL,Hotel,27.50449257,-82.71166724,,
CANHOTO RENTAL,Hotel,28.33774758,-81.64654645,,
JGC APTS,Hotel,25.76873885,-80.2206298,,
SLEEPY OAKS APTS,Hotel,28.55857133,-80.83217052,,
49 PALMETTO,Hotel,29.72817843,-84.9876042,,
CANNELLA MOTEL,Hotel,27.89324671,-82.50447413,,
CANNONS RENTAL,Hotel,28.3921149,-81.68968993,,
CANNON'S RENTAL,Hotel,28.30325666,-81.46945688,,
MARK AND SHARLENE CANNON,Hotel,28.33033044,-81.6495547,,
RAMPRASHAD APTS,Hotel,27.75305228,-81.80331676,,
CANNON RENTAL,Hotel,30.3791832,-86.87124176,,
CANOPY APARTMENT VILLAS,Hotel,28.51818357,-81.30415331,,
CANOPY APARTMENT VILLAS LLC,Hotel,28.51818357,-81.30415331,,
CANOPY APARTMENTS,Hotel,29.63896272,-82.39062989,,
BAY PALMS COTTAGES,Hotel,27.8985203,-82.84569317,,
CANTAMESSA RENTAL,Hotel,28.32416561,-81.59391576,,
CANTEBURY APARTMENTS,Hotel,30.6931044,-81.92315427,,
CANTELO RENTAL,Hotel,28.32454088,-81.46655625,,
KAREN ASHE CANTER LIVING TRUST,Hotel,28.3725624,-80.75763078,,
CANTERBURY AT THE CROSSINGS,Hotel,28.7495799,-81.3457268,,
CANTERBURY PLACE,Hotel,27.62942488,-80.42694142,,
CANTERBURY PLACE,Hotel,27.62942488,-80.42694142,,
CANTERBURY PALMS,Hotel,26.1607288,-80.19285947,,
CANTERO APTS,Hotel,25.77093888,-80.21182547,,
TWIN BROOKS APARTMENTS,Hotel,27.74860677,-82.69634864,,
BON AIRE APTS,Hotel,25.76354855,-80.20033646,,
CANUS CONSULTING GROUP LLC,Hotel,29.43720069,-83.29395929,,
CANYON SQUARE TOWNHOMES LLC,Hotel,30.23353687,-81.6048837,,
CAO ESTATE LLC- 4821CLD,Hotel,28.273874,-81.46923563,,
CENTRO PLACE APARTMENT,Hotel,27.97148844,-82.44551929,,
RIVER VIEW APTS,Hotel,28.01538357,-82.39142414,,
EDEN POINTE APARTMENTS,Hotel,27.48867796,-82.49486946,,
CITRUS BOWL PLAZA APTS,Hotel,27.63111995,-80.39926691,,
LANDS END,Hotel,27.74146408,-82.75622216,,
BAHIA VISTA,Hotel,27.70937156,-82.72206471,,
SANDCASTLE I,Hotel,27.86736237,-82.84955199,,
VISTA VERDE,Hotel,27.70714891,-82.71774638,,
CAPALBO HOMES,Hotel,27.72501278,-82.67873966,,
BAHIA DEL MAR,Hotel,27.70536335,-82.71514901,,
CAPARROS PROPERTIES APTS,Hotel,25.88317155,-80.30798847,,
CAPE C LLC,Hotel,28.38619795,-80.59906839,,
RESIDENCE INN CAPE CANAVERAL/COCOA BEACH,Hotel,28.39847076,-80.61575237,,
EXCLUSIVE TROPICAL VILLAS,Hotel,26.56152022,-82.02938032,,
CAPE DREAMIN,Hotel,26.56026811,-81.94974939,,
CARIBBEAN ISLAND DOLPHIN VIEW,Hotel,26.6049313,-81.92672566,,
CAPE ESCAPE VACATION RENTALS LLC,Hotel,29.74762546,-85.39833697,,
CAPE MORRIS COVE APARTMENTS PHASE II,Hotel,29.15616297,-81.03663114,,
CAPE MORRIS COVE APARTMENTS,Hotel,29.15616297,-81.03663114,,
GORDON AND VIRGINIA BUTLER,Hotel,30.61969268,-81.44104525,,
JESUS BUTRON,Hotel,28.32867397,-81.6372086,,
VILLA AT 7 DWARFS LANE,Hotel,28.32415392,-81.46533288,,
WATERVIEW TERRACE APARTMENTS,Hotel,26.21066218,-80.12915472,,
BUTTERLY'S RENTAL,Hotel,28.31692771,-81.61249875,,
BUTTERS RENTAL,Hotel,28.23839814,-81.58819012,,
BUTTERWORTH RENTAL,Hotel,28.13283664,-81.63220021,,
FLORIDA GOLD,Hotel,28.25506497,-81.56443753,,
BUY RENT SELL NOW LLC,Hotel,26.13596469,-80.12456522,,
BUY RENT SELL NOW LLC,Hotel,26.12778261,-80.15725227,,
BUZEK RENTAL,Hotel,26.79040491,-80.03901125,,
BOCA VILLA APARTMENTS,Hotel,26.41694561,-80.0789092,,
BUENA VISTA PALACE HOTEL & SPA,Hotel,28.37672059,-81.51513273,,
BEACHVIEW VACATION RENTALS,Hotel,30.38579558,-86.4019891,,
BEACHVIEW VACATION RENTALS,Hotel,30.38579558,-86.4019891,,
RAJAO RENTALS,Hotel,28.30294377,-81.46285266,,
HYATT REGENCY CLEARWATER BEACH RESORT & SPA,Hotel,27.97369542,-82.82881474,,
BEST WESTERN HOTEL,Hotel,30.48356091,-84.41795609,,
RED ROOF INN 10227,Hotel,26.75805319,-80.09361971,,
RED ROOF INN #10257,Hotel,29.62120951,-82.38733472,,
RED ROOF INN #10237,Hotel,26.1391518,-81.78140148,,
RED ROOF INN #10251,Hotel,30.24974595,-81.5968581,,
RED ROOF INN #10083,Hotel,30.50248713,-87.22314688,,
SIENNA BAY APARTMENTS,Hotel,27.86588787,-82.63813811,,
SOLANA VISTA APARTMENTS,Hotel,27.46605017,-82.61698695,,
"BEST WESTERN PLUS, WINDSOR GARDENS HOTEL & SUITES",Hotel,26.84174203,-80.06185514,,
1520 NW 61 ST APTS,Hotel,25.83080514,-80.22336849,,
BEACHBREAK BY THE SEA,Hotel,30.20992214,-85.86703989,,
LEGACY BY THE SEA,Hotel,30.20942679,-85.86602904,,
OCEAN BREEZE BY THE SEA,Hotel,30.1824114,-85.81552476,,
BY THE SEA VACATION VILLAS,Hotel,26.1903273,-80.09936848,,
2225 BUILDING,Hotel,25.87736505,-80.32769559,,
GLENEAGLES RENTAL,Hotel,28.30413167,-81.67547692,,
BYFIELD VACATION RENTAL,Hotel,28.2115648,-81.55939997,,
MARCO ESCAPES INC,Hotel,25.92122934,-81.72624074,,
CAPTAINS TABLE LODGE & VILLA,Hotel,25.85735393,-81.38307042,,
CLIFTON VILLA,Hotel,28.33279663,-81.65411011,,
202 & 206 SUNRISE AVE,Hotel,26.58811002,-80.05095199,,
BYRNES RENTAL,Hotel,28.25103216,-81.56443292,,
BYRNE 14 RENTALS,Hotel,28.01537083,-80.56950345,,
SAWYERS APTS,Hotel,25.70216705,-80.29086284,,
BYRNS RENTAL,Hotel,29.84414824,-81.26789116,,
BYROM RENTAL,Hotel,28.34095644,-81.34631425,,
BYRON 7333 LLC,Hotel,25.85908687,-80.12302934,,
BYRON AVENUE INVESTMENTS LLC,Hotel,25.85461385,-80.12345372,,
7920 BYRON AVE,Hotel,25.86444952,-80.12412946,,
JOANT II APARTMENTS,Hotel,25.85518783,-80.12347709,,
BYRON INVESTMENTS LLC,Hotel,25.86127368,-80.12386116,,
4471 POINCIANA STREET,Hotel,26.19255511,-80.0981269,,
BYROM RENTAL,Hotel,28.31373074,-81.61148673,,
PEEK-A-BOO ROOMS,Hotel,30.37216673,-81.70071636,,
C & C APARTMENTS,Hotel,25.93410503,-80.16003481,,
PEACH PLUM APARTMENTS,Hotel,26.19850051,-81.70266106,,
C & C COVENANT PROPERTIES LLC,Hotel,30.15724347,-85.59096941,,
UNIVERSITY VILLAGE APARTMENTS,Hotel,30.54376366,-87.2486755,,
C & D MIAMI RENT,Hotel,25.7891898,-80.1361722,,
C & D MIAMI RENT LLC,Hotel,25.7766871,-80.13922051,,
C & J LAND RESTORATION LLC,Hotel,27.75593648,-82.64765945,,
1234 LA SALLE ST,Hotel,30.30859683,-81.65743049,,
C & L PROPERTIES OF APOPKA,Hotel,28.67034765,-81.51265084,,
C & M VACATIONS INC,Hotel,25.93270129,-80.12654725,,
MID-FLORIDA HOME MANAGEMENT,Hotel,28.32575544,-81.68058742,,
FLORIDA RECREATIONAL OPTIONS,Hotel,28.3263053,-81.51402615,,
MID-FLORIDA HOME MANAGEMENT,Hotel,28.31583965,-81.6139808,,
COMFORT INN LANTANA,Hotel,26.57270736,-80.06330474,,
C&P ON BYRON LLC,Hotel,25.87038298,-80.12350136,,
EXECUTIVE INN,Hotel,30.492643,-87.26120575,,
C & W VACATION PROPERTIES LLC,Hotel,28.32034296,-81.59574692,,
C & Y INVESTMENT GROUP LLC,Hotel,25.86926187,-80.1254083,,
C AND F ON ALTON LLC,Hotel,25.85215312,-80.12198882,,
TOWN HOUSE APTS,Hotel,25.77089756,-80.29593196,,
C C VISTA LLC,Hotel,25.84746716,-80.30732375,,
NEWMAN'S CORNER MOTEL,Hotel,27.46170128,-82.6639802,,
ECONO LODGE,Hotel,30.33057689,-82.96271881,,
CEJ GROUP LLC,Hotel,27.96658896,-82.42936839,,
C F VACATIONS,Hotel,28.47903706,-81.45398567,,
CAROLINE SQUARE APARTMENTS,Hotel,30.36746939,-81.60096902,,
CITY RIDGE APARTMENTS,Hotel,30.32613412,-81.58001461,,
CLUB AT CHARTER POINTE,Hotel,30.37735892,-81.60693136,,
COMFORT INN,Hotel,26.68373678,-81.79596327,,
MOTEL 8,Hotel,30.51280182,-83.06275516,,
HARBOUR MASTER SUITES,Hotel,29.13485261,-83.03017937,,
TULANE APARTMENTS,Hotel,29.26222849,-81.02991992,,
CRESTVIEW @ OAKLEIGH,Hotel,30.52629928,-87.20975868,,
WASHINGTON ARMS APTS,Hotel,28.54342217,-81.39210996,,
SHADOW WOOD PARK,Hotel,26.11319487,-81.70470257,,
SANDLAKE COURTYARD CONDOMINIUM,Hotel,28.45165749,-81.40197295,,
C STREET PROPERTIES LLC,Hotel,29.84347816,-81.26672423,,
C T A INC,Hotel,25.76261156,-80.26011341,,
ORANGE BLOSSOM MOTEL,Hotel,29.40546542,-82.1130636,,
CHATEAU ARMS,Hotel,26.24514557,-80.09915678,,
WATSON APTS,Hotel,27.75507709,-81.52209842,,
C&C PETRO INVESTMENTS,Hotel,26.72068054,-80.05750507,,
C&C REAL ESTATE HOLDINGS LLC,Hotel,30.50296199,-86.49047772,,
SUNCOAST PLACE APTS,Hotel,25.92933049,-80.18080471,,
C AND N HANGING GARDEN INVESTMENTS LLC,Hotel,28.33635659,-81.49843068,,
C.A.N. HOMES4STAY LLC,Hotel,28.25302772,-81.64126056,,
42NORTH,Hotel,28.07940529,-82.41340622,,
ON 50,Hotel,28.06695611,-82.40042334,,
EDGE,Hotel,28.58758935,-81.2102109,,
EDGE,Hotel,28.58758935,-81.2102109,,
OAKTREE MANOR TOWNHOUSES,Hotel,30.43327848,-86.63670116,,
C2C RENTAL,Hotel,28.3376261,-81.64505007,,
"C3 BEACHSIDE, LLC",Hotel,28.39074544,-80.60072331,,
C30 INTERNATIONAL INVESTMENTS CORP,Hotel,28.29994202,-81.46631545,,
C30 INTERNATIONAL INVESTMENTS CORP,Hotel,28.29983614,-81.46631424,,
C30 INTERNATIONAL INVESTMENTS CORP,Hotel,28.29994552,-81.46593012,,
601 - 605 SW 17TH ST,Hotel,26.10028562,-80.14929346,,
OAKS VILLAS,Hotel,26.79156836,-80.06767553,,
CA 1829 LLC,Hotel,25.79338182,-80.19906227,,
CA3M INC,Hotel,28.44268819,-81.4028174,,
VENDETTI APARTMENTS,Hotel,25.77041453,-80.29282564,,
DORSEY APARTMENTS,Hotel,25.77042352,-80.29243271,,
2030 APARTMENTS,Hotel,25.76880144,-80.22850728,,
COSTA D'ESTE BEACH RESORT,Hotel,27.65206509,-80.3555092,,
CABANA CARIOCA,Hotel,26.32024602,-80.07737817,,
CABANA CLUB RENTAL COMMUNITY,Hotel,30.22069722,-81.57814311,,
CABANA HOTEL LLC,Hotel,27.9887392,-82.82630597,,
CABANA VILLAS,Hotel,30.6484989,-81.87263591,,
CABANA WEST,Hotel,30.19755608,-85.82491421,,
CABANAS APARTMENT ROOM,Hotel,24.55258834,-81.79848956,,
CONKLIN COMMONS,Hotel,30.43160308,-84.29300005,,
GREYSTONE PLACE,Hotel,30.43541334,-84.32725978,,
VILLAGE TRACE APARTMENTS,Hotel,30.47729799,-84.34387781,,
BENTWOOD VILLAGE,Hotel,30.51437906,-84.34401329,,
PROVIDENCE POINTE,Hotel,30.42684761,-84.30436169,,
TRAIL VIEW APARTMENTS,Hotel,30.35741955,-84.26133602,,
SANDPEBBLES APTS,Hotel,30.4412687,-84.33038142,,
ESCAMBIA PLACE,Hotel,30.44159752,-84.32297514,,
WOODRIDGE ONE CONDOMINIUMS,Hotel,30.47569566,-84.31085846,,
CABBLE RENTAL,Hotel,28.32434016,-81.59363432,,
CABIN ON THE LAKE,Hotel,28.98922707,-81.22924316,,
MARTINEZ RENTAL,Hotel,24.66073766,-81.44642145,,
JUNE APARTMENTS,Hotel,26.14394512,-80.14756989,,
SORRENTO VILLAS,Hotel,25.86089893,-80.12237269,,
XANADU APARTMENT,Hotel,25.79565564,-80.205946,,
641 MERIDIAN APTS,Hotel,25.77665134,-80.13579826,,
1420 W 41 ST APARTMENTS,Hotel,25.85858407,-80.3113149,,
CABRERA RENTAL,Hotel,28.32481275,-81.46604861,,
SEYDEL CABRERA,Hotel,25.76611139,-80.37433863,,
SEYDEL CABRERA,Hotel,25.76658356,-80.3704633,,
STAR PROPERTIES OF MIAMI LLC,Hotel,25.87601131,-80.17170979,,
620 TUSCAN HILLS,Hotel,28.31819909,-81.66784289,,
167 NE 59 ST APTS,Hotel,25.82998981,-80.19305801,,
CACHICAMO LLC,Hotel,25.73158404,-80.23986868,,
ROCK SPRINGS RUN TRAIL RIDES,Hotel,28.78923599,-81.41821649,,
CAD MANAGEMENT SERVICES,Hotel,25.7740968,-80.21864969,,
CADDIES LLC,Hotel,26.06408649,-80.23437089,,
CADENCE CROSSING,Hotel,28.52062934,-81.29895104,,
SUNRAY ESCAPE,Hotel,28.30340188,-81.46419052,,
CADMAN RENTAL,Hotel,28.29091862,-81.66845036,,
SUMMER GROVE APTS,Hotel,25.74704216,-80.36184167,,
CAFAIA RENTAL,Hotel,28.13299005,-81.63122719,,
CAFARADA RENTAL,Hotel,28.27341956,-81.59293561,,
SUNSET BEACH VACATION RENTALS,Hotel,27.27530822,-82.56802695,,
CAGAN CROSSINGS TOWN CENTER LLC,Hotel,28.35416157,-81.67993851,,
CAGAN CROSSINGS,Hotel,28.35534792,-81.68162713,,
GLEN AT CAGAN CROSSINGS UNIT 3 LLC - THE GLEN II,Hotel,28.35416157,-81.67993851,,
ACADEMY VILLAGE APARTMENTS PHASE II,Hotel,28.28350793,-81.3450676,,
RENTAL,Hotel,24.73169091,-81.04789166,,
BERMUDA COVE APTS,Hotel,28.31666897,-81.41668962,,
MURRAY CASEY,Hotel,30.38531709,-86.42193977,,
CASEY'S RENTAL,Hotel,28.32174576,-81.61394849,,
AVENANT'S CASTLE,Hotel,28.32418633,-81.62632411,,
CASHMAN RENTALS,Hotel,28.28874469,-81.46524368,,
SHADY SPRINGS,Hotel,27.74319362,-82.75771884,,
CASHMERE RENTALS,Hotel,28.31436516,-81.67795416,,
CASIGUAPO 500,Hotel,25.80910539,-80.20377881,,
CASIGUAPO 501,Hotel,25.80478814,-80.20363302,,
CASIGUAPO 481,Hotel,25.80481603,-80.20293503,,
CASIOLA VACATION HOMES,Hotel,28.42975277,-81.45219187,,
CASITA BELLA APARTMENTS,Hotel,28.60996231,-80.82314241,,
CASITA MARINA,Hotel,27.4859442,-82.70178778,,
VENTURE OUT,Hotel,24.65261902,-81.47479463,,
DIAMOND APARTMENTS,Hotel,30.42465262,-86.6589956,,
VILLAGE PLACE LUXURY RENTAL,Hotel,28.24896816,-81.58393481,,
CASSA RENTAL,Hotel,28.24036855,-81.59143308,,
CASSADAGA HOTEL,Hotel,28.96617055,-81.23645367,,
CASSALINA RENTALS,Hotel,28.32826019,-81.6199667,,
CASSAR RENTALS,Hotel,28.32711243,-81.62665552,,
BIRCHWOOD LANDINGS CASSELBERRY,Hotel,28.62821294,-81.31628401,,
BEACH COLONY RESORT,Hotel,30.29659557,-87.43317108,,
CASSIDY RENTAL,Hotel,28.30175443,-81.67751135,,
CASTAGNA RENTAL,Hotel,28.25051424,-81.64296738,,
LORI'S TERRACE,Hotel,25.87013346,-80.33475759,,
CASTANEDA RENTAL,Hotel,25.95444288,-80.11969856,,
RUMARCAFE LLC,Hotel,25.76710148,-80.2118847,,
CASTINEDA APTS,Hotel,25.76710679,-80.21172487,,
CASTANEDA APARTMENTS,Hotel,25.77612504,-80.20941983,,
SANDRA CASTANEDA,Hotel,25.8466774,-80.28502174,,
SANDRA CASTANEDA,Hotel,25.84615308,-80.28486676,,
SANDRA CASTANEDA,Hotel,25.8461587,-80.28471521,,
CASTANHEIRA RENTAL,Hotel,28.23959188,-81.60465568,,
VERA'S APARTMENTS,Hotel,25.86729801,-80.12252615,,
YELLOW HUT,Hotel,27.74404039,-82.75272942,,
CASTAWAY BAY & BEACH COTTAGES,Hotel,26.48063618,-82.18020991,,
CASTAWAYS BEACH RESORT,Hotel,29.20029119,-80.9945061,,
CASTAWAYS CONDOMINIUM,Hotel,26.92747113,-82.36294184,,
CASTAWAYS,Hotel,24.95047868,-80.59131968,,
CASTELLANOS RENTALS,Hotel,28.29919333,-81.46592133,,
TERRA LAGO RETREAT,Hotel,28.31220434,-81.67582926,,
CASTERLIN RENTAL,Hotel,28.22079284,-81.47929537,,
CASTIGLIONE RENTAL,Hotel,28.32295456,-81.60492393,,
CASTILLE RENTAL,Hotel,30.34784655,-86.23041427,,
CASTILLO PHOENIX,Hotel,29.62222235,-82.35851726,,
PHOENIX 8 PLEX,Hotel,29.62195811,-82.36054179,,
PHOENIX VILLAS,Hotel,29.62300479,-82.35994008,,
SIVILLE APTS,Hotel,25.79173184,-80.22228816,,
CASTLE BY THE SEA MOTEL,Hotel,26.19326669,-80.09605492,,
PALM COURT MOTEL,Hotel,28.04041793,-82.78398774,,
COLONY APARTMENTS,Hotel,27.77678953,-82.63750615,,
CASTLE GARDEN BED & BREAKFAST,Hotel,29.89993545,-81.31356795,,
WANDA APARTMENTS,Hotel,26.31384869,-80.08874603,,
CAPE SAN BLAS VACATION RENTALS,Hotel,29.69472398,-85.37382443,,
LAMPLIGHTER,Hotel,27.63641964,-80.42632785,,
CAPE SUNBELT LP,Hotel,27.6364254,-80.42702433,,
CAPE WINDS 513,Hotel,28.38442092,-80.59942212,,
CAPE WINDS CONDOMINIUM,Hotel,28.38442092,-80.59942212,,
CAPER BEACH CLUB,Hotel,26.44720507,-81.93882383,,
POINT AT CENTRAL - UCF AFFILIATED HOUSING,Hotel,28.57792243,-81.2109557,,
KNIGHTS CIRCLE,Hotel,28.61064594,-81.21557391,,
"CAPITAL COVENANT GROUP, LLC",Hotel,27.9620255,-82.7775719,,
CHI APARTMENTS LITTLE HAVANA,Hotel,25.77631816,-80.21328381,,
CHI APARTMENTS OVERTOWN,Hotel,25.78090672,-80.20152843,,
MICROTEL INN & SUITES,Hotel,30.48598044,-84.31618854,,
DAYS INN MIDTOWN,Hotel,28.50866464,-81.39814607,,
CAPITAL MANAGEMENT AD LLC,Hotel,26.01968345,-80.14492279,,
CAPITAL OAKS VILLAS,Hotel,30.46641579,-84.23811177,,
CAPITAL PLACE PROPERTIES,Hotel,26.00739768,-80.15075458,,
CASTLE APARTMENTS I,Hotel,30.41961544,-84.24507827,,
CASTLE APTS IV,Hotel,30.43161089,-84.23528472,,
CASTLE APARTMENTS VI,Hotel,30.4676325,-84.2373075,,
CASTLE APARTMENTS III,Hotel,30.41282895,-84.25050073,,
CASTLE APARTMENTS V,Hotel,30.42958408,-84.23492298,,
CASTLE APARTMENTS,Hotel,30.49432802,-84.24840897,,
CASTLE APARTMENTS II,Hotel,30.4184871,-84.24500314,,
CAPITAL COURT (THE),Hotel,30.44948163,-84.27991246,,
CAPITAL TRANSMISSION II,Hotel,25.77203309,-80.24719259,,
1269 APTS,Hotel,25.77850918,-80.21626377,,
CAPITAL TRUST TM LLC,Hotel,26.02214027,-80.14050529,,
HERITAGE OAKS,Hotel,29.65322414,-82.33756088,,
CAPITOL INVESTMENT PROPERTIES OF FLORIDA LLC,Hotel,27.82883991,-82.68113032,,
"CAPIZZI, STEPHEN",Hotel,26.78083013,-80.20277066,,
CAPOLINO RENTAL,Hotel,28.27881955,-81.58932894,,
GARY CAPON,Hotel,28.31312972,-81.6727038,,
GOLDEN BEACH HOUSE,Hotel,27.08503392,-82.45462662,,
MARILYN PINES 1 CONDO ASSOC,Hotel,27.97257761,-82.7522479,,
2601 W 2 AVE APTS,Hotel,25.84568519,-80.28591137,,
FOUNTAIN VIEW APTS,Hotel,26.56310985,-81.97106308,,
CAPP RENTAL,Hotel,28.31932461,-81.61502443,,
CAPPELLETTE APTS,Hotel,25.76788694,-80.22968184,,
CAPPELLETTE APARTMENTS,Hotel,25.76788078,-80.22985969,,
LIBRA APTS,Hotel,25.76751466,-80.22975975,,
2127 SW 5TH STREET APTS,Hotel,25.76838696,-80.22972808,,
PENTHOUSE APARTMENTS,Hotel,30.30939234,-81.69321817,,
RIVER LILY INN BED & BREAKFAST,Hotel,29.23746247,-81.032502,,
500 SW 19 AVE APTS,Hotel,25.76775507,-80.22684561,,
W FORT LAUDERDALE,Hotel,26.12854593,-80.1041165,,
CAPRI INN AT SIESTA,Hotel,27.24766818,-82.53306983,,
CAPRI LAZY DAYS,Hotel,30.58099422,-83.87077929,,
CAPRI STREET PARTNERS LLC,Hotel,25.76371816,-80.27499566,,
CAPRICORNIO APARTMENTS,Hotel,26.17274329,-81.71847047,,
BOARDWALK UNIT 303,Hotel,28.31868739,-80.6088429,,
AMERICAS BEST VALUE INN,Hotel,29.65820459,-82.42048051,,
CAPTAINS QUARTERS,Hotel,29.81566598,-81.26337456,,
CAPTAIN CONCH HOUSE LLC,Hotel,24.55527353,-81.79122467,,
CAPTAIN HIRAM'S HOTEL NORTH,Hotel,27.82497304,-80.47613717,,
CAPTAIN PIPS MARINA & HIDEAWAY LLC,Hotel,24.70848886,-81.10867953,,
CAPTAIN PIPS MARINA & HIDEAWAY LLC,Hotel,24.70849399,-81.10862057,,
CAPTAIN PIPS MARINA AND HIDEAWAY LLC,Hotel,24.70848813,-81.10868795,,
CAPTAIN PIPS MARINA AND HIDEAWAY LLC,Hotel,24.70849545,-81.10860372,,
CAPTAINS QUARTERS,Hotel,28.05169063,-82.78521428,,
UNION STREET APARTMENTS,Hotel,29.65140795,-82.33730637,,
CAPTIVA CLUB,Hotel,25.60487325,-80.36493482,,
CAPTIVA CLUB APARTMENTS,Hotel,27.98518777,-82.56604367,,
CAPTIVA COVE APARTMENTS,Hotel,26.21496604,-80.13405069,,
BEACHSIDE VILLAS,Hotel,29.04326485,-80.90138254,,
LA DOLCA VILLA,Hotel,28.32189283,-81.66207156,,
MICHAEL CAPUTO,Hotel,26.17597295,-80.14419369,,
CARA FL PROPERTIES LLC,Hotel,27.774635,-82.63924449,,
MELITOU APTS,Hotel,25.75671771,-80.21984244,,
OMAR CARABALLO,Hotel,25.75974864,-80.22994048,,
CARACOL APARTMENTS LLC,Hotel,25.76883393,-80.21027907,,
CARACOL APARTMENTS LLC,Hotel,25.76948573,-80.20997753,,
CARAM'S RENTAL,Hotel,28.33860743,-81.64748055,,
SABLE DRIVE APARTMENTS,Hotel,30.53068475,-87.24214612,,
44 ANTILLA AVE APTS,Hotel,25.76056344,-80.25589581,,
CARANA HOUSING,Hotel,25.75476342,-80.25510513,,
PARADISE APARTMENTS,Hotel,27.72734271,-82.63791546,,
CLARION INN AND SUITES,Hotel,28.47642995,-81.45455502,,
KINGS COURT,Hotel,27.96740279,-82.78174457,,
DE CARAVLHO RENTAL,Hotel,28.42557744,-81.44599981,,
SEA SHELL VILLAS,Hotel,29.14192979,-80.96467303,,
SANTA MARIA 305,Hotel,26.41075901,-81.89904971,,
BELLTOWER APTS,Hotel,28.87516522,-81.27836171,,
BETTY CARDEN,Hotel,30.37759048,-86.37477097,,
BROADVIEW OAKS/COLLEGE PARKWAY APARTMENTS LLC,Hotel,30.48507203,-87.21446157,,
CARDINAL COURT MWP,Hotel,27.86807443,-82.78493901,,
CARDINALE RENTALS,Hotel,28.32539625,-81.46583257,,
CARDINALE RENTALS,Hotel,28.24091663,-81.58973266,,
ZENALDA APARTMENTS,Hotel,25.83007913,-80.28544308,,
1245 1275 1295 W 49 ST APTS,Hotel,25.86754322,-80.30811023,,
CROSBY RENTAL,Hotel,28.27295077,-81.66971065,,
CARE BUILDINGS LLC,Hotel,26.80580969,-80.06630848,,
GOLF GARDEN VIEW/REDONDO VILLA,Hotel,25.99972087,-80.13355273,,
VILLA RIKKA,Hotel,27.75242916,-82.70361882,,
CARTER RENTALS,Hotel,28.2962272,-81.66377738,,
CAREY RENTALS,Hotel,28.25210902,-81.58468052,,
CAREY VACATION HOME,Hotel,28.27546754,-81.46828425,,
CAREY RENTAL,Hotel,28.31256087,-81.48174538,,
CARGILL RENTAL,Hotel,28.30769986,-81.59955983,,
HERITAGE HOTEL,Hotel,28.45165749,-81.40197295,,
CARIBBEAN BEACH CLUB,Hotel,26.40875098,-81.8984793,,
CARIBBEAN CLUB APARTMENTS,Hotel,25.89739223,-80.18505703,,
CARIBBEAN PARK APARTMENTS,Hotel,28.01014674,-82.1083477,,
CARIBBEAN RESORT,Hotel,24.91874778,-80.63152347,,
CARIBBEAN SHORES WATERFRONT LLC,Hotel,27.23642719,-80.22003159,,
CARIBBEAN VILLAS WEST PALM LLC,Hotel,26.76462832,-80.12244535,,
CARIBE APARTMENTS INC,Hotel,25.76482416,-80.20496051,,
CARIDI RENTAL,Hotel,28.33125003,-80.61062108,,
CARILLON CONDOMINIUMS,Hotel,30.26535156,-85.97793221,,
BREEZE RENTAL,Hotel,28.27195201,-81.66339423,,
SEACLUSION,Hotel,30.38338741,-86.4154459,,
CARL RENTAL,Hotel,28.33159,-81.61848694,,
SAITO RENTAL,Hotel,28.23850671,-81.60293666,,
UNDERHILL CARL,Hotel,29.85021248,-81.26644276,,
TRUMAN MEADOWS APARTMENTS,Hotel,24.55700382,-81.79029186,,
REDBUD RETREAT,Hotel,30.3207747,-86.12497558,,
CARLBERG RENTAL,Hotel,28.32424842,-81.60143709,,
GARDENVIEW APTS,Hotel,28.80699924,-81.87505864,,
CARLINI RENTAL,Hotel,28.33816295,-81.64732736,,
SILURIAN POND APARTMENTS,Hotel,30.44639471,-87.25841454,,
COLLEGE PARK APTS HOME,Hotel,26.10616718,-81.70043922,,
CARLISLE APARTMENTS,Hotel,25.89325434,-80.1784221,,
JUBILEE COURTYARD,Hotel,25.4450117,-80.49235906,,
PANAMA CITY BEACH CONDO RENTALS,Hotel,30.22037684,-85.88736697,,
CARRILLO APARTMENTS,Hotel,25.83904224,-80.28911284,,
19 CT APARTMENTS,Hotel,25.92433868,-80.16104175,,
CARLOS CESAR COSTA MAGALHAES,Hotel,28.29585117,-81.46826472,,
HILL & PINE APARTMENTS,Hotel,28.83025632,-82.33152614,,
ADRIANA FAMILY RENTAL,Hotel,28.2942199,-81.47081298,,
CARLOS EDUARDO ESTEVES CONDE SANGENIS,Hotel,28.39930915,-81.46459787,,
CARLOS HENRIQUE GUIMARAES,Hotel,28.33635709,-81.49836884,,
CARLOS HENRIQUE COSTA GUIMARAES,Hotel,28.33635709,-81.49836884,,
CARLOS M CHAIN LLC,Hotel,25.76406038,-80.23533073,,
BONITA APARTMENTS,Hotel,25.76777943,-80.21008214,,
65 W 28 ST APTS,Hotel,25.84760714,-80.28367215,,
ALEJUNDRA APT,Hotel,25.76993259,-80.21347988,,
NW 4TH LLC,Hotel,25.77751175,-80.21209729,,
CORNERSTONE RESIDENTIAL SERVICES INC,Hotel,28.24992442,-81.58380823,,
CARLSON RENTAL,Hotel,27.47341843,-82.70132072,,
CARLSONS FLORIDA RENTAL - ROBER CARLSON,Hotel,28.09067653,-81.80230617,,
